ID;Text;Question;Answer
1329;Con respecto a TSB, a pesar de que el ring fencing no entra oficialmente en vigor hasta 2019, la entidad constituye una unidad autónoma dentro de la gestión de liquidez del grupo como una UGLs independiente. La futura evolución económica de Reino Unido no debería causar problemas de liquidez ya que opera de manera independiente respecto su matriz.;¿Qué motivo hay detrás de la previsión de que la futura evolución económica de Reino Unido no vaya a causar problemas de liquidez?;que opera de manera independiente respecto su matriz
3295;La cultura de descentralización y delegación de responsabilidades, junto al origen local de muchas de las compañías del grupo, suponen una ventaja competitiva en la construcción de estas relaciones, ya que permite una interlocución más directa y cercana con los clientes, ayudando a entender sus necesidades, a identificar oportunidades y a ofrecer las soluciones más adecuadas.;¿Por qué la descentralización, delegación de responsabilidades y el origen local de muchas compañías del grupo suponen una ventaja competitiva en la construcción de relaciones?;que permite una interlocución más directa y cercana con los clientes, ayudando a entender sus necesidades, a identificar oportunidades y a ofrecer las soluciones más adecuadas
1714;En 2016, las autoridades se han comprometido a finalizar el programa de reformas regulatorias pendientes, sin incrementar significativamente los requisitos globales de capitalización y protegiendo al mismo tiempo la integridad del marco de capital. No obstante, el considerable número de reformas legislativas pendientes (especialmente en relación al cálculo de los activos ponderados por riesgo) y otras que siguen en el periodo de implementación gradual (phased-in) han seguido condicionando la actividad bancaria, ya que los inversores han cotizado dicha incertidumbre regulatoria en los mercados.;¿Por qué ha influido en los inversores la incertidumbre regulatoria de los mercados?;el considerable número de reformas legislativas pendientes (especialmente en relación al cálculo de los activos ponderados por riesgo) y otras que siguen en el periodo de implementación gradual (phased-in) han seguido dicionando la actividad bancaria
4182;Así para la capital de Luxemburgo, la empresa pública Luxtram ha contratado suministro de 21 trenes con capacidad de transporte de hasta 450 personas, equipados con el sistema ACR para circulación sin catenaria, ya que el proyecto incluye la supresión del sistema de toma aérea de energía entre el Puente Rojo y la estación central de Luxemburgo.;¿Por qué Luxtram ha contratado el suministro de 21 trenes para la capital de Luxemburgo?;con capacidad de transporte de hasta 450 personas equip con el sistema ACR para circulación sin catenaria la supresión del sistema toma aérea de energía entre el Puente Rojo y la estación central Luxemburg
2090;La introducción de nuevo de barreras arancelarias es sólo una solución transitoria porque nos dirigimos hacia una economía global en la que se deben establecer unas reglas de juego únicas.;¿Por qué la introducción de barreras arancelarias es solo una solución transitoria?;nos dirigimos hacia una economía global en la que se deben establecer unas reglas de juego únicas
1276;Desde finales de junio comenzaron a subir de forma constante, gracias a la fuerte actividad de los principales importadores como Turquía, que incluso llegó a importar chatarra desde Oceanía por primera vez.;¿A qué se debe que comenzaran a subir las importaciones desde finales de junio?;la fuerte actividad de los principales importadores como Turquía
730;Los nuevos préstamos hipotecarios subieron un 48% en el año, con lo que el total de la cartera hipotecaria creció un 11%.;¿Qué efecto tuvo el hecho de que los nuevos préstamos hipotecarios subieran un 48% en el año?;el total de la cartera hipotecaria creció un 11%
3845;Uno de los principales valores que diferencian a Prosegur de sus competidores es su permanente apuesta por la I+D+i (investigación, desarrollo e innovación) en sus tres líneas de negocio. Gracias a una efectiva combinación entre el uso de la mejor tecnología disponible en el mercado y desarrollos propios, la Compañía ofrece soluciones únicas y adaptadas a cada cliente. diferentes sectores, permite ofrecer servicios de alto valor añadido.;¿A qué se debe que la Compañía ofrezca soluciones únicas y adaptadas a cada cliente?;una efectiva combinación entre el uso de la mejor tecnología disponible en el mercado y desarrollos propios ofrecer servicios de alto valor añadido
944;Por otro lado, CGE tenía registradas provisiones de insolvencia necesarias para cubrir el riesgo de morosidad de los saldos de deudores comerciales en función de la antigüedad de la deuda, por lo que no se ha reconocido ninguna provisión de insolvencias adicional.;¿Por qué no se ha reconocido ninguna provisión de insolvencias adicional?;CGE tenía registradas provisiones de insolvencia necesarias para cubrir el riesgo de morosidad de los saldos de deudores comerciales en función de la antigüedad de la deuda
68;El Resultado financiero neto y el Impuesto sobre beneficios no se asignan a los segmentos de explotación dado que tanto las actividades de financiación como los efectos fiscales del Impuesto sobre sociedades se gestionan de manera conjunta.Los resultados e inversiones por segmentos para los períodos de referencia son los siguientes: Información financiera por segmentos – Cuenta de Pérdidas y Ganancias Distribución de gas Distribución de electricidad Gas Electricidad CGE otros Eliminaciones Total 2015 España Italia Latinoamérica Total España Moldavia Latinoamérica Total Infraestructuras Aprov. y Comerc.;¿Por qué el Resultado financiero neto y el impuesto sobre beneficios no se asignan a los segmentos de explotación?;tanto las actividades de financiación como los efectos fiscales del Impuesto sobre sociedades se gestionan de manera conjunta
2613;La vía de los Bonos de Titulización resulta destacable ya que ofrece un importante potencial de cara a las compañías de menor tamaño que deseen obtener fondos en este mercado a través de esta fórmula y abre la posibilidad de acudir a ella con importes más reducidos que los que pueden requerir otras emisiones singulares que se lancen directamente y de forma individual por parte de la compañía emisora.;¿Por qué la vía de los Bonos de Titulación resulta destacable?;ofrece un importante potencial de cara a las compañías de menor tamaño que deseen obtener fondos en este mercado a través de esta fórmula y abre la posibilidad de acudir ella más reducido
46;Así mismo, los países con mayor consumo energético son España y Brasil, dado que en ellos concentramos nuestro mayor volumen de negocio.;¿Por qué los países con mayor consumo energético son España y Brasil?;en ellos concentramos nuestro mayor volumen de negocio
2180;7. Actividades de investigación Y desarrollo A consecuencia de las actividades del Grupo y de su estructura, no se realizan actuaciones de investigación y desarrollo.;¿Qué hace que no se realicen actuaciones de investigación y desarrollo?;las actividades del Grupo y de su estructura
3007;Aspiramos a convertirnos en un referente mundial en nuestros principales ámbitos de actuación gracias a una innovación continua, intentando ser líderes del mercado y ampliando nuestras competencias y conocimientos a otras geografías, ya sea siguiendo la expansión de nuestros clientes internacionales, como mediante sinergias entre nuestras divisiones.;¿A qué se debe que aspiren a convertirse en un referente mundial en los principales ámbitos de actuación?;una innovación continua, intentando ser líderes del mercado y ampliando nuestras competencias y conocimientos a otras geografías, ya sea siguiendo la expansión de nuestros clientes internacionales, como mediante sinergias entre nuestras divisiones
2407;Todos los empleados participan en la estrategia de sostenibilidad del Grupo, pues en Inditex somos conscientes de que, para que la sostenibilidad sea una máxima en el día a día de cada trabajador, es necesario transmitirles la posición de la compañía y formarles en la materia.;¿Por qué todos los empleados de Inditex participan en la estrategia de sostenibilidad del Grupo?;en Inditex somos conscientes de que, para que la sostenibilidad sea una máxima en el día a día de cada trabajador, es necesario transmitirles la posición de la compañía y formarles en la materia
3039;De este modo, el crecimiento de la cartera de nuevos clientes se explica gracias al establecimiento de sistemas operativos y comerciales más potentes y continuas mejoras en calidad de servicio.;El crecimiento de la cartera de nuevos clientes, ¿a qué se debe?;establecimiento de sistemas operativos y comerciales más potentes y continuas mejoras en calidad de servicio
